BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
JS_LYG_contig_5366213.region001	JS_LYG_contig_5366213	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_LYG_contig_5418052.region001	JS_LYG_contig_5418052	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_5507689.region001	JS_LYG_contig_5507689	JS_LYG_contig_5507689	RRE-containing	RiPPs		
JS_LYG_contig_6340539.region001	JS_LYG_contig_6340539	JS_LYG_contig_6340539	RRE-containing	RiPPs		
JS_LYG_contig_6502739.region001	JS_LYG_contig_6502739	Genus species strain strain	thiopeptide	RiPPs	Genus species Unclassified.	
JS_LYG_contig_6544781.region001	JS_LYG_contig_6544781	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_6751442.region001	JS_LYG_contig_6751442	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_680103.region001	JS_LYG_contig_680103	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_6839196.region001	JS_LYG_contig_6839196	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_6965159.region001	JS_LYG_contig_6965159	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_7617064.region001	JS_LYG_contig_7617064	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_7723093.region001	JS_LYG_contig_7723093	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_7787198.region001	JS_LYG_contig_7787198	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_813220.region001	JS_LYG_contig_813220	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_8216209.region001	JS_LYG_contig_8216209	JS_LYG_contig_8216209	RiPP-like	RiPPs		
JS_LYG_contig_8550395.region001	JS_LYG_contig_8550395	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_8569489.region001	JS_LYG_contig_8569489	JS_LYG_contig_8569489	thiopeptide.thioamitides	RiPPs		
JS_LYG_contig_8893059.region001	JS_LYG_contig_8893059	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_8969710.region001	JS_LYG_contig_8969710	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_9222226.region001	JS_LYG_contig_9222226	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_9364505.region001	JS_LYG_contig_9364505	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_9525875.region001	JS_LYG_contig_9525875	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_9747482.region001	JS_LYG_contig_9747482	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_10516787.region001	JS_YC_contig_10516787	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_10724583.region001	JS_YC_contig_10724583	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_10832474.region001	JS_YC_contig_10832474	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_11062336.region001	JS_YC_contig_11062336	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_11628355.region001	JS_YC_contig_11628355	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_11697909.region001	JS_YC_contig_11697909	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_11917242.region001	JS_YC_contig_11917242	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_1194294.region001	JS_YC_contig_1194294	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_11977800.region001	JS_YC_contig_11977800	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
JS_YC_contig_1199444.region001	JS_YC_contig_1199444	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_12214277.region001	JS_YC_contig_12214277	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_12221843.region001	JS_YC_contig_12221843	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_12225461.region001	JS_YC_contig_12225461	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_1234584.region001	JS_YC_contig_1234584	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_12678280.region001	JS_YC_contig_12678280	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_12872190.region001	JS_YC_contig_12872190	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_12964560.region001	JS_YC_contig_12964560	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_13063037.region001	JS_YC_contig_13063037	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_13125580.region001	JS_YC_contig_13125580	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_13211265.region001	JS_YC_contig_13211265	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_13453252.region001	JS_YC_contig_13453252	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_13527448.region001	JS_YC_contig_13527448	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_14295614.region001	JS_YC_contig_14295614	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_14481514.region001	JS_YC_contig_14481514	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_14502992.region001	JS_YC_contig_14502992	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_14543176.region001	JS_YC_contig_14543176	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_14609347.region001	JS_YC_contig_14609347	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
JS_YC_contig_14713847.region001	JS_YC_contig_14713847	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_14776828.region001	JS_YC_contig_14776828	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_14959079.region001	JS_YC_contig_14959079	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_15129040.region001	JS_YC_contig_15129040	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_15625613.region001	JS_YC_contig_15625613	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_15626199.region001	JS_YC_contig_15626199	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_15859664.region001	JS_YC_contig_15859664	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_16021573.region001	JS_YC_contig_16021573	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_16033630.region001	JS_YC_contig_16033630	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
JS_YC_contig_16034001.region001	JS_YC_contig_16034001	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
JS_YC_contig_16058719.region001	JS_YC_contig_16058719	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_16058719.region002	JS_YC_contig_16058719	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_16151321.region001	JS_YC_contig_16151321	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_16342588.region001	JS_YC_contig_16342588	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_16402168.region001	JS_YC_contig_16402168	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_16497859.region001	JS_YC_contig_16497859	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_1649863.region001	JS_YC_contig_1649863	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_16786438.region001	JS_YC_contig_16786438	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_1693204.region001	JS_YC_contig_1693204	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_17067934.region001	JS_YC_contig_17067934	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_17187327.region001	JS_YC_contig_17187327	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_17205549.region001	JS_YC_contig_17205549	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_17223067.region001	JS_YC_contig_17223067	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_17666816.region001	JS_YC_contig_17666816	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_17791720.region001	JS_YC_contig_17791720	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
JS_YC_contig_18083408.region001	JS_YC_contig_18083408	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
JS_YC_contig_18312803.region001	JS_YC_contig_18312803	Genus species strain strain	LAP	RiPPs	Genus species Unclassified.	
JS_YC_contig_18336031.region001	JS_YC_contig_18336031	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_18340689.region001	JS_YC_contig_18340689	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_18347970.region001	JS_YC_contig_18347970	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_18374945.region001	JS_YC_contig_18374945	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_18989659.region001	JS_YC_contig_18989659	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_19132495.region001	JS_YC_contig_19132495	Genus species strain strain	cyanobactin	RiPPs	Genus species Unclassified.	
JS_YC_contig_19149579.region001	JS_YC_contig_19149579	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_19164314.region001	JS_YC_contig_19164314	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_19173091.region001	JS_YC_contig_19173091	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_1918549.region001	JS_YC_contig_1918549	Genus species strain strain	lanthipeptide-class-ii	RiPPs	Genus species Unclassified.	
JS_YC_contig_19287984.region001	JS_YC_contig_19287984	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_19426675.region001	JS_YC_contig_19426675	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_1944177.region001	JS_YC_contig_1944177	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_19451867.region001	JS_YC_contig_19451867	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_19800560.region001	JS_YC_contig_19800560	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_1987677.region001	JS_YC_contig_1987677	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_19920420.region001	JS_YC_contig_19920420	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_2007391.region001	JS_YC_contig_2007391	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_20202419.region001	JS_YC_contig_20202419	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
JS_YC_contig_20412826.region001	JS_YC_contig_20412826	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_20602510.region001	JS_YC_contig_20602510	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_20799038.region001	JS_YC_contig_20799038	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_20808071.region001	JS_YC_contig_20808071	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_21005921.region001	JS_YC_contig_21005921	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_21419634.region001	JS_YC_contig_21419634	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_21426419.region001	JS_YC_contig_21426419	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_21585476.region001	JS_YC_contig_21585476	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_21751502.region001	JS_YC_contig_21751502	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_21773631.region001	JS_YC_contig_21773631	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_22204253.region001	JS_YC_contig_22204253	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_22318882.region001	JS_YC_contig_22318882	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_22417334.region001	JS_YC_contig_22417334	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_22658938.region001	JS_YC_contig_22658938	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_22661191.region001	JS_YC_contig_22661191	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_22752338.region001	JS_YC_contig_22752338	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_22839156.region001	JS_YC_contig_22839156	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_23240695.region001	JS_YC_contig_23240695	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_23397949.region001	JS_YC_contig_23397949	Genus species strain strain	ranthipeptide.lassopeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_23649895.region001	JS_YC_contig_23649895	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_2366589.region001	JS_YC_contig_2366589	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
JS_YC_contig_23677883.region001	JS_YC_contig_23677883	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_24010421.region001	JS_YC_contig_24010421	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_24051604.region001	JS_YC_contig_24051604	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_24255988.region001	JS_YC_contig_24255988	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_24398038.region001	JS_YC_contig_24398038	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_24788218.region001	JS_YC_contig_24788218	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_24860486.region001	JS_YC_contig_24860486	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_24945819.region001	JS_YC_contig_24945819	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
JS_YC_contig_25272848.region001	JS_YC_contig_25272848	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_25650363.region001	JS_YC_contig_25650363	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_25671372.region001	JS_YC_contig_25671372	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_25701072.region001	JS_YC_contig_25701072	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_25899018.region001	JS_YC_contig_25899018	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_2617529.region001	JS_YC_contig_2617529	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_26323960.region001	JS_YC_contig_26323960	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
