BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
SD_DY_contig_12479430.region001	SD_DY_contig_12479430	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12505960.region001	SD_DY_contig_12505960	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12524181.region001	SD_DY_contig_12524181	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12539649.region001	SD_DY_contig_12539649	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12544384.region001	SD_DY_contig_12544384	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12553153.region001	SD_DY_contig_12553153	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12650478.region001	SD_DY_contig_12650478	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12692978.region001	SD_DY_contig_12692978	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12752570.region001	SD_DY_contig_12752570	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12772443.region001	SD_DY_contig_12772443	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12864080.region001	SD_DY_contig_12864080	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_12922788.region001	SD_DY_contig_12922788	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1302988.region001	SD_DY_contig_1302988	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1305069.region001	SD_DY_contig_1305069	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13104533.region001	SD_DY_contig_13104533	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13156534.region001	SD_DY_contig_13156534	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13178059.region001	SD_DY_contig_13178059	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13212519.region001	SD_DY_contig_13212519	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13215241.region001	SD_DY_contig_13215241	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13220927.region001	SD_DY_contig_13220927	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13255385.region001	SD_DY_contig_13255385	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13267629.region001	SD_DY_contig_13267629	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13276539.region001	SD_DY_contig_13276539	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13296612.region001	SD_DY_contig_13296612	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13313289.region001	SD_DY_contig_13313289	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13442537.region001	SD_DY_contig_13442537	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13484510.region001	SD_DY_contig_13484510	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13497591.region001	SD_DY_contig_13497591	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13531941.region001	SD_DY_contig_13531941	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13591088.region001	SD_DY_contig_13591088	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1379814.region001	SD_DY_contig_1379814	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_13976293.region001	SD_DY_contig_13976293	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14004826.region001	SD_DY_contig_14004826	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14168166.region001	SD_DY_contig_14168166	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1418067.region001	SD_DY_contig_1418067	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14269757.region001	SD_DY_contig_14269757	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14304867.region001	SD_DY_contig_14304867	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14323663.region001	SD_DY_contig_14323663	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14393102.region001	SD_DY_contig_14393102	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14542893.region001	SD_DY_contig_14542893	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14649978.region001	SD_DY_contig_14649978	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14686882.region001	SD_DY_contig_14686882	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14703111.region001	SD_DY_contig_14703111	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14750037.region001	SD_DY_contig_14750037	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14777045.region001	SD_DY_contig_14777045	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14777052.region001	SD_DY_contig_14777052	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14797303.region001	SD_DY_contig_14797303	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14808193.region001	SD_DY_contig_14808193	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14815732.region001	SD_DY_contig_14815732	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14816706.region001	SD_DY_contig_14816706	Genus species strain strain	terpene.phosphonate	Others	Genus species Unclassified.	
SD_DY_contig_1484737.region001	SD_DY_contig_1484737	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14876518.region001	SD_DY_contig_14876518	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14918254.region001	SD_DY_contig_14918254	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14919176.region001	SD_DY_contig_14919176	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_14920792.region001	SD_DY_contig_14920792	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15052669.region001	SD_DY_contig_15052669	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15096485.region001	SD_DY_contig_15096485	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15182148.region001	SD_DY_contig_15182148	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15197412.region001	SD_DY_contig_15197412	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1533934.region001	SD_DY_contig_1533934	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15360655.region001	SD_DY_contig_15360655	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15385114.region001	SD_DY_contig_15385114	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15390849.region001	SD_DY_contig_15390849	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15394930.region001	SD_DY_contig_15394930	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15406052.region001	SD_DY_contig_15406052	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15413945.region001	SD_DY_contig_15413945	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15483150.region001	SD_DY_contig_15483150	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15520122.region001	SD_DY_contig_15520122	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15548838.region001	SD_DY_contig_15548838	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15559580.region001	SD_DY_contig_15559580	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15645912.region001	SD_DY_contig_15645912	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15744161.region001	SD_DY_contig_15744161	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15757079.region001	SD_DY_contig_15757079	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15799106.region001	SD_DY_contig_15799106	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_15864561.region001	SD_DY_contig_15864561	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1593214.region001	SD_DY_contig_1593214	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16144944.region001	SD_DY_contig_16144944	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16159295.region001	SD_DY_contig_16159295	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16160778.region001	SD_DY_contig_16160778	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16178140.region001	SD_DY_contig_16178140	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16285455.region001	SD_DY_contig_16285455	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16482665.region001	SD_DY_contig_16482665	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16492850.region001	SD_DY_contig_16492850	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16520756.region001	SD_DY_contig_16520756	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16538601.region001	SD_DY_contig_16538601	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1653968.region001	SD_DY_contig_1653968	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16609630.region001	SD_DY_contig_16609630	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16664312.region001	SD_DY_contig_16664312	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16767978.region001	SD_DY_contig_16767978	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1678730.region001	SD_DY_contig_1678730	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16833827.region001	SD_DY_contig_16833827	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_16877283.region001	SD_DY_contig_16877283	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17098075.region001	SD_DY_contig_17098075	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17170249.region001	SD_DY_contig_17170249	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1736719.region001	SD_DY_contig_1736719	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17466227.region001	SD_DY_contig_17466227	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17518636.region001	SD_DY_contig_17518636	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17580802.region001	SD_DY_contig_17580802	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17605905.region001	SD_DY_contig_17605905	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17620589.region001	SD_DY_contig_17620589	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17662121.region001	SD_DY_contig_17662121	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17761177.region001	SD_DY_contig_17761177	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17772930.region001	SD_DY_contig_17772930	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17889402.region001	SD_DY_contig_17889402	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_17957815.region001	SD_DY_contig_17957815	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_1815469.region001	SD_DY_contig_1815469	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18162807.region001	SD_DY_contig_18162807	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18168315.region001	SD_DY_contig_18168315	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18296378.region001	SD_DY_contig_18296378	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18336034.region001	SD_DY_contig_18336034	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18373825.region001	SD_DY_contig_18373825	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18379349.region001	SD_DY_contig_18379349	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18420417.region001	SD_DY_contig_18420417	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18428844.region001	SD_DY_contig_18428844	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18582655.region001	SD_DY_contig_18582655	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_188781.region001	SD_DY_contig_188781	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_18885823.region001	SD_DY_contig_18885823	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_19007297.region001	SD_DY_contig_19007297	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_19053419.region001	SD_DY_contig_19053419	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_19127986.region001	SD_DY_contig_19127986	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
