BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
JS_LYG_contig_14949925.region001	JS_LYG_contig_14949925	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_15053776.region001	JS_LYG_contig_15053776	Genus species strain strain	ectoine	Others	Genus species Unclassified.	
JS_LYG_contig_15253637.region001	JS_LYG_contig_15253637	Genus species strain strain	arylpolyene.T3PKS	Others	Genus species Unclassified.	
JS_LYG_contig_15261588.region001	JS_LYG_contig_15261588	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_15540332.region001	JS_LYG_contig_15540332	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_15656322.region001	JS_LYG_contig_15656322	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_15657114.region001	JS_LYG_contig_15657114	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_15797971.region001	JS_LYG_contig_15797971	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_15827794.region001	JS_LYG_contig_15827794	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_LYG_contig_1662054.region001	JS_LYG_contig_1662054	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_16695865.region001	JS_LYG_contig_16695865	Genus species strain strain	ectoine	Others	Genus species Unclassified.	
JS_LYG_contig_16771406.region001	JS_LYG_contig_16771406	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_16860333.region001	JS_LYG_contig_16860333	Genus species strain strain	arylpolyene	Others	Genus species Unclassified.	
JS_LYG_contig_16932549.region001	JS_LYG_contig_16932549	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_17137650.region001	JS_LYG_contig_17137650	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_LYG_contig_17537326.region001	JS_LYG_contig_17537326	Genus species strain strain	arylpolyene	Others	Genus species Unclassified.	
JS_LYG_contig_17699495.region001	JS_LYG_contig_17699495	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_17972399.region001	JS_LYG_contig_17972399	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_18137749.region001	JS_LYG_contig_18137749	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_18319868.region001	JS_LYG_contig_18319868	Genus species strain strain	phosphonate	Others	Genus species Unclassified.	
JS_LYG_contig_18660837.region001	JS_LYG_contig_18660837	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_18711228.region001	JS_LYG_contig_18711228	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
JS_LYG_contig_18961008.region001	JS_LYG_contig_18961008	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_LYG_contig_19081869.region001	JS_LYG_contig_19081869	Genus species strain strain	T3PKS	PKSother	Genus species Unclassified.	
JS_LYG_contig_19209292.region001	JS_LYG_contig_19209292	Genus species strain strain	indole	Others	Genus species Unclassified.	
JS_LYG_contig_19844762.region001	JS_LYG_contig_19844762	Genus species strain strain	nucleoside	Others	Genus species Unclassified.	
JS_LYG_contig_19931209.region001	JS_LYG_contig_19931209	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_20020902.region001	JS_LYG_contig_20020902	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_20063319.region001	JS_LYG_contig_20063319	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_20262310.region001	JS_LYG_contig_20262310	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_20273460.region001	JS_LYG_contig_20273460	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_20456700.region001	JS_LYG_contig_20456700	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
JS_LYG_contig_20676563.region001	JS_LYG_contig_20676563	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_20869607.region001	JS_LYG_contig_20869607	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_20940694.region001	JS_LYG_contig_20940694	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_21077058.region001	JS_LYG_contig_21077058	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_210950.region001	JS_LYG_contig_210950	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
JS_LYG_contig_2120060.region001	JS_LYG_contig_2120060	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
JS_LYG_contig_21365431.region001	JS_LYG_contig_21365431	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_LYG_contig_2147326.region001	JS_LYG_contig_2147326	Genus species strain strain	arylpolyene	Others	Genus species Unclassified.	
JS_LYG_contig_22192913.region001	JS_LYG_contig_22192913	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_LYG_contig_22195309.region001	JS_LYG_contig_22195309	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_2233053.region001	JS_LYG_contig_2233053	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_LYG_contig_22470443.region001	JS_LYG_contig_22470443	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_23132518.region001	JS_LYG_contig_23132518	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_2332644.region001	JS_LYG_contig_2332644	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_23756906.region001	JS_LYG_contig_23756906	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_24054819.region001	JS_LYG_contig_24054819	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_LYG_contig_24103588.region001	JS_LYG_contig_24103588	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_24481813.region001	JS_LYG_contig_24481813	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_24701975.region001	JS_LYG_contig_24701975	Genus species strain strain	phosphonate-like	Others	Genus species Unclassified.	
JS_LYG_contig_24817826.region001	JS_LYG_contig_24817826	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_LYG_contig_2528289.region001	JS_LYG_contig_2528289	Genus species strain strain	thioamitides.LAP	RiPPs	Genus species Unclassified.	
JS_LYG_contig_2557720.region001	JS_LYG_contig_2557720	Genus species strain strain	hserlactone	Others	Genus species Unclassified.	
JS_LYG_contig_2628360.region001	JS_LYG_contig_2628360	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_2839104.region001	JS_LYG_contig_2839104	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_2888175.region001	JS_LYG_contig_2888175	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_3035400.region001	JS_LYG_contig_3035400	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_3124998.region001	JS_LYG_contig_3124998	Genus species strain strain	T1PKS	PKSI	Genus species Unclassified.	
JS_LYG_contig_3379676.region001	JS_LYG_contig_3379676	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_3671739.region001	JS_LYG_contig_3671739	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_3913441.region001	JS_LYG_contig_3913441	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_LYG_contig_420478.region001	JS_LYG_contig_420478	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_4307668.region001	JS_LYG_contig_4307668	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_4526432.region001	JS_LYG_contig_4526432	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_4717457.region001	JS_LYG_contig_4717457	Genus species strain strain	hserlactone	Others	Genus species Unclassified.	
JS_LYG_contig_4989434.region001	JS_LYG_contig_4989434	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_5177300.region001	JS_LYG_contig_5177300	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_5325687.region001	JS_LYG_contig_5325687	Genus species strain strain	resorcinol	Others	Genus species Unclassified.	
JS_LYG_contig_5366213.region001	JS_LYG_contig_5366213	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_LYG_contig_5413384.region001	JS_LYG_contig_5413384	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
JS_LYG_contig_5418052.region001	JS_LYG_contig_5418052	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_5775405.region001	JS_LYG_contig_5775405	Genus species strain strain	NRPS-like.T1PKS	PKS-NRP_Hybrids	Genus species Unclassified.	
JS_LYG_contig_6502739.region001	JS_LYG_contig_6502739	Genus species strain strain	thiopeptide	RiPPs	Genus species Unclassified.	
JS_LYG_contig_6751442.region001	JS_LYG_contig_6751442	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_680103.region001	JS_LYG_contig_680103	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_6839196.region001	JS_LYG_contig_6839196	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_LYG_contig_6965159.region001	JS_LYG_contig_6965159	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_6969163.region001	JS_LYG_contig_6969163	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_7286911.region001	JS_LYG_contig_7286911	Genus species strain strain	T3PKS	PKSother	Genus species Unclassified.	
JS_LYG_contig_7617064.region001	JS_LYG_contig_7617064	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_7723093.region001	JS_LYG_contig_7723093	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_7787198.region001	JS_LYG_contig_7787198	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_79683.region001	JS_LYG_contig_79683	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_8025121.region001	JS_LYG_contig_8025121	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_804808.region001	JS_LYG_contig_804808	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_LYG_contig_805364.region001	JS_LYG_contig_805364	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_8268341.region001	JS_LYG_contig_8268341	Genus species strain strain	T1PKS	PKSI	Genus species Unclassified.	
JS_LYG_contig_8550395.region001	JS_LYG_contig_8550395	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_8585294.region001	JS_LYG_contig_8585294	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_8766296.region001	JS_LYG_contig_8766296	Genus species strain strain	phosphonate	Others	Genus species Unclassified.	
JS_LYG_contig_9156648.region001	JS_LYG_contig_9156648	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_LYG_contig_9181914.region001	JS_LYG_contig_9181914	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_9222226.region001	JS_LYG_contig_9222226	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_9326320.region001	JS_LYG_contig_9326320	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_LYG_contig_9364505.region001	JS_LYG_contig_9364505	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_LYG_contig_9747482.region001	JS_LYG_contig_9747482	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
JS_LYG_contig_9878242.region001	JS_LYG_contig_9878242	Genus species strain strain	arylpolyene.T3PKS	Others	Genus species Unclassified.	
JS_YC_contig_10011224.region001	JS_YC_contig_10011224	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
JS_YC_contig_10011224.region002	JS_YC_contig_10011224	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
JS_YC_contig_1009226.region001	JS_YC_contig_1009226	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
JS_YC_contig_10141712.region001	JS_YC_contig_10141712	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_YC_contig_10194482.region001	JS_YC_contig_10194482	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
JS_YC_contig_10194482.region002	JS_YC_contig_10194482	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_YC_contig_10349015.region001	JS_YC_contig_10349015	Genus species strain strain	ectoine	Others	Genus species Unclassified.	
JS_YC_contig_10375848.region001	JS_YC_contig_10375848	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_YC_contig_10388388.region001	JS_YC_contig_10388388	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_YC_contig_10425139.region001	JS_YC_contig_10425139	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_YC_contig_10488684.region001	JS_YC_contig_10488684	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_YC_contig_10492816.region001	JS_YC_contig_10492816	Genus species strain strain	T1PKS	PKSI	Genus species Unclassified.	
JS_YC_contig_10516787.region001	JS_YC_contig_10516787	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_10643263.region001	JS_YC_contig_10643263	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_YC_contig_1069663.region001	JS_YC_contig_1069663	Genus species strain strain	NRPS.T1PKS	PKS-NRP_Hybrids	Genus species Unclassified.	
JS_YC_contig_10724583.region001	JS_YC_contig_10724583	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_10760951.region001	JS_YC_contig_10760951	Genus species strain strain	acyl_amino_acids	Others	Genus species Unclassified.	
JS_YC_contig_10765259.region001	JS_YC_contig_10765259	Genus species strain strain	arylpolyene	Others	Genus species Unclassified.	
JS_YC_contig_10791769.region001	JS_YC_contig_10791769	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_YC_contig_10795209.region001	JS_YC_contig_10795209	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_YC_contig_10832474.region001	JS_YC_contig_10832474	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
JS_YC_contig_11051456.region001	JS_YC_contig_11051456	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_YC_contig_11062336.region001	JS_YC_contig_11062336	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
JS_YC_contig_11079792.region001	JS_YC_contig_11079792	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
JS_YC_contig_11094421.region001	JS_YC_contig_11094421	Genus species strain strain	T1PKS	PKSI	Genus species Unclassified.	
JS_YC_contig_11131425.region001	JS_YC_contig_11131425	Genus species strain strain	HR-T2PKS	Others	Genus species Unclassified.	
JS_YC_contig_11140714.region001	JS_YC_contig_11140714	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
JS_YC_contig_11152028.region001	JS_YC_contig_11152028	Genus species strain strain	NRPS-like.NRPS.T1PKS	PKS-NRP_Hybrids	Genus species Unclassified.	
JS_YC_contig_11163053.region001	JS_YC_contig_11163053	Genus species strain strain	NRPS-like.T1PKS	PKS-NRP_Hybrids	Genus species Unclassified.	
JS_YC_contig_11253851.region001	JS_YC_contig_11253851	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
