mOTU ID	BGC	GTDB taxonomy
LN_DD_bin_16	LN_DD_contig_13208640.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
LN_DD_bin_16	LN_DD_contig_21588750.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
LN_DD_bin_16	LN_DD_contig_9765641.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
LN_DD_bin_16	LN_DD_contig_25576281.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
LN_DD_bin_16	LN_DD_contig_3088565.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
LN_DD_bin_16	LN_DD_contig_23728029.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
LN_DD_bin_16	LN_DD_contig_9640425.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__
LN_DD_bin_171	LN_DD_contig_10085632.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__
LN_DD_bin_173	LN_DD_contig_10311883.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__
LN_DD_bin_173	LN_DD_contig_9049224.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__
LN_DD_bin_175	LN_DD_contig_5091791.region001	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__BMS3ABIN01;f__BMS3ABIN01;g__SURF-19;s__
LN_DD_bin_177	LN_DD_contig_21271422.region001	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__JABMPJ01;g__;s__
LN_DD_bin_177	LN_DD_contig_8003288.region001	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__JABMPJ01;g__;s__
LN_DD_bin_178	LN_DD_contig_1298659.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__
LN_DD_bin_178	LN_DD_contig_1340730.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__
LN_DD_bin_178	LN_DD_contig_2336577.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__
LN_DD_bin_178	LN_DD_contig_14241199.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__
LN_DD_bin_180	LN_DD_contig_22375358.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__
LN_DD_bin_180	LN_DD_contig_11795364.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__
LN_DD_bin_182	LN_DD_contig_3639239.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter arcticus
LN_DD_bin_184	LN_DD_contig_14808180.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__BM003 sp002868855
LN_DD_bin_186	LN_DD_contig_4182269.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__
LN_DD_bin_186	LN_DD_contig_22816019.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__
LN_DD_bin_187	LN_DD_contig_6114425.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__JABDQA01;s__JABDQA01 sp905479735
LN_DD_bin_187	LN_DD_contig_9970887.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__JABDQA01;s__JABDQA01 sp905479735
LN_DD_bin_187	LN_DD_contig_341571.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__JABDQA01;s__JABDQA01 sp905479735
LN_DD_bin_187	LN_DD_contig_23823070.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__JABDQA01;s__JABDQA01 sp905479735
LN_DD_bin_187	LN_DD_contig_16136461.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__JABDQA01;s__JABDQA01 sp905479735
LN_DD_bin_187	LN_DD_contig_4909743.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__JABDQA01;s__JABDQA01 sp905479735
LN_DD_bin_187	LN_DD_contig_2361160.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__JABDQA01;s__JABDQA01 sp905479735
LN_DD_bin_189	LN_DD_contig_3263224.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sediminilitoris
LN_DD_bin_189	LN_DD_contig_7121886.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sediminilitoris
LN_DD_bin_189	LN_DD_contig_2345069.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sediminilitoris
LN_DD_bin_189	LN_DD_contig_12388163.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sediminilitoris
LN_DD_bin_18	LN_DD_contig_5503133.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__
LN_DD_bin_190	LN_DD_contig_10929269.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_16083462.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_21872672.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_20917229.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_12244012.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_5871518.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_8284879.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_16994626.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_3181269.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_190	LN_DD_contig_7708131.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_192	LN_DD_contig_2969115.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__CAJQQK01;s__
LN_DD_bin_192	LN_DD_contig_24522429.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__CAJQQK01;s__
LN_DD_bin_192	LN_DD_contig_3696967.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__CAJQQK01;s__
LN_DD_bin_193	LN_DD_contig_9721466.region001	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__BM002;f__BM002;g__BM002;s__
LN_DD_bin_193	LN_DD_contig_22988713.region001	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__BM002;f__BM002;g__BM002;s__
LN_DD_bin_197	LN_DD_contig_7259006.region001	d__Bacteria;p__CG2-30-53-67;c__CG2-30-53-67;o__CG2-30-53-67;f__CG2-30-53-67;g__;s__
LN_DD_bin_199	LN_DD_contig_23883532.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__
LN_DD_bin_199	LN_DD_contig_20029626.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__
LN_DD_bin_199	LN_DD_contig_20431452.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__
LN_DD_bin_19	LN_DD_contig_22189433.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__
LN_DD_bin_19	LN_DD_contig_20871048.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__
LN_DD_bin_1	LN_DD_contig_25397596.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__;s__
LN_DD_bin_1	LN_DD_contig_5281645.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__;s__
LN_DD_bin_1	LN_DD_contig_25262990.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__;s__
LN_DD_bin_1	LN_DD_contig_915494.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__;s__
LN_DD_bin_201	LN_DD_contig_24188905.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__GCA-2729495;s__
LN_DD_bin_201	LN_DD_contig_18468643.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__GCA-2729495;s__
LN_DD_bin_201	LN_DD_contig_6012201.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__GCA-2729495;s__
LN_DD_bin_201	LN_DD_contig_17929309.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__GCA-2729495;s__
LN_DD_bin_202	LN_DD_contig_4857680.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__
LN_DD_bin_202	LN_DD_contig_15659777.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__
LN_DD_bin_202	LN_DD_contig_21849945.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__
LN_DD_bin_203	LN_DD_contig_8164772.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muriicola;s__
LN_DD_bin_203	LN_DD_contig_930058.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muriicola;s__
LN_DD_bin_204	LN_DD_contig_17091456.region001	d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__;s__
LN_DD_bin_204	LN_DD_contig_11002201.region001	d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__;s__
LN_DD_bin_204	LN_DD_contig_16183267.region001	d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__;s__
LN_DD_bin_204	LN_DD_contig_23273499.region001	d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__;s__
LN_DD_bin_205	LN_DD_contig_654331.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
LN_DD_bin_205	LN_DD_contig_6119072.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
LN_DD_bin_205	LN_DD_contig_17396909.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
LN_DD_bin_205	LN_DD_contig_6812143.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
LN_DD_bin_205	LN_DD_contig_22415012.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
LN_DD_bin_205	LN_DD_contig_1905625.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
LN_DD_bin_208	LN_DD_contig_3037833.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__JAACFE01 sp009937505
LN_DD_bin_209	LN_DD_contig_13518259.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__;s__
LN_DD_bin_209	LN_DD_contig_17502996.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__;s__
LN_DD_bin_20	LN_DD_contig_5108237.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__;s__
LN_DD_bin_20	LN_DD_contig_21210248.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__;s__
LN_DD_bin_211	LN_DD_contig_10056158.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__JAHEOI01;g__;s__
LN_DD_bin_211	LN_DD_contig_18817981.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__JAHEOI01;g__;s__
LN_DD_bin_211	LN_DD_contig_21100167.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__JAHEOI01;g__;s__
LN_DD_bin_214	LN_DD_contig_10881187.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__FEB-10;g__JACXWA01;s__
LN_DD_bin_215	LN_DD_contig_14651539.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAFGEY01;f__JAFGEY01;g__JAFGIE01;s__
LN_DD_bin_215	LN_DD_contig_561924.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAFGEY01;f__JAFGEY01;g__JAFGIE01;s__
LN_DD_bin_215	LN_DD_contig_19892916.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAFGEY01;f__JAFGEY01;g__JAFGIE01;s__
LN_DD_bin_21	LN_DD_contig_12247071.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CAU-1491;s__
LN_DD_bin_21	LN_DD_contig_24831858.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CAU-1491;s__
LN_DD_bin_21	LN_DD_contig_18196569.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CAU-1491;s__
LN_DD_bin_22	LN_DD_contig_8149678.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__JABDQZ01;s__
LN_DD_bin_22	LN_DD_contig_2484543.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__JABDQZ01;s__
LN_DD_bin_23	LN_DD_contig_20955385.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__
LN_DD_bin_23	LN_DD_contig_17429144.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__
LN_DD_bin_24	LN_DD_contig_395633.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__
LN_DD_bin_24	LN_DD_contig_18548643.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__
LN_DD_bin_25	LN_DD_contig_18398988.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__UBA985;s__
LN_DD_bin_25	LN_DD_contig_4483168.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__UBA985;s__
LN_DD_bin_27	LN_DD_contig_10747861.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__E44-bin32;g__E44-bin32;s__
LN_DD_bin_28	LN_DD_contig_14173740.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
LN_DD_bin_28	LN_DD_contig_1110273.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
LN_DD_bin_28	LN_DD_contig_492116.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
LN_DD_bin_29	LN_DD_contig_21871493.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
LN_DD_bin_29	LN_DD_contig_14239459.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
LN_DD_bin_29	LN_DD_contig_6904966.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
LN_DD_bin_2	LN_DD_contig_23505616.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_2	LN_DD_contig_10979935.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_2	LN_DD_contig_10044022.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_2	LN_DD_contig_23879610.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_2	LN_DD_contig_4315233.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__
LN_DD_bin_31	LN_DD_contig_206161.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__UBA9214 sp905480065
LN_DD_bin_32	LN_DD_contig_10317928.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__
LN_DD_bin_32	LN_DD_contig_7115856.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__
LN_DD_bin_32	LN_DD_contig_20652343.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__
LN_DD_bin_32	LN_DD_contig_19419895.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__
LN_DD_bin_33	LN_DD_contig_6816320.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__;s__
LN_DD_bin_33	LN_DD_contig_14549252.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__;s__
LN_DD_bin_33	LN_DD_contig_13330083.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__;s__
LN_DD_bin_33	LN_DD_contig_12092064.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__;s__
LN_DD_bin_33	LN_DD_contig_10836693.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__;s__
LN_DD_bin_33	LN_DD_contig_10836693.region002	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__;s__
LN_DD_bin_34	LN_DD_contig_12005747.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__;s__
LN_DD_bin_34	LN_DD_contig_20770593.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__;s__
LN_DD_bin_37	LN_DD_contig_11320953.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__QNYL01;s__
LN_DD_bin_37	LN_DD_contig_25606925.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__QNYL01;s__
LN_DD_bin_38	LN_DD_contig_8123622.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
LN_DD_bin_38	LN_DD_contig_14244459.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
LN_DD_bin_38	LN_DD_contig_25357792.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
LN_DD_bin_3	LN_DD_contig_17451181.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JL08;s__
LN_DD_bin_3	LN_DD_contig_19403654.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JL08;s__
LN_DD_bin_40	LN_DD_contig_21240251.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__FEB-10;g__;s__
LN_DD_bin_40	LN_DD_contig_10431470.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__FEB-10;g__;s__
LN_DD_bin_40	LN_DD_contig_8923704.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__FEB-10;g__;s__
LN_DD_bin_42	LN_DD_contig_18364514.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__;s__
LN_DD_bin_42	LN_DD_contig_12300626.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__;s__
LN_DD_bin_42	LN_DD_contig_3337443.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__;s__
LN_DD_bin_42	LN_DD_contig_19444383.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__;s__
LN_DD_bin_42	LN_DD_contig_4660758.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__;s__
LN_DD_bin_42	LN_DD_contig_5140831.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__;s__
LN_DD_bin_43	LN_DD_contig_392358.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__XN24;f__XN24;g__;s__
LN_DD_bin_43	LN_DD_contig_15547942.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__XN24;f__XN24;g__;s__
LN_DD_bin_44	LN_DD_contig_7022080.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__
LN_DD_bin_44	LN_DD_contig_17314696.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__
LN_DD_bin_44	LN_DD_contig_604987.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__
LN_DD_bin_44	LN_DD_contig_19910708.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__
LN_DD_bin_45	LN_DD_contig_10997306.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__LS-SOB;g__;s__
LN_DD_bin_45	LN_DD_contig_18465130.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__LS-SOB;g__;s__
LN_DD_bin_45	LN_DD_contig_18227809.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__LS-SOB;g__;s__
LN_DD_bin_45	LN_DD_contig_24992576.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__LS-SOB;g__;s__
LN_DD_bin_46	LN_DD_contig_3259245.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__
LN_DD_bin_46	LN_DD_contig_6396946.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__
LN_DD_bin_48	LN_DD_contig_12855919.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__Eudoraea sp905479615
LN_DD_bin_48	LN_DD_contig_8361478.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__Eudoraea sp905479615
LN_DD_bin_48	LN_DD_contig_7464233.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__Eudoraea sp905479615
LN_DD_bin_48	LN_DD_contig_7818505.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__Eudoraea sp905479615
