bgc_name	membership_value	genome_name	Completeness (%)	Contamination (%)	GC (%)	N50 (bp)	Genome length (bp)	# of contigs	# of predicted genes	Longest contig	Coding density	Marker lineage in checkm	# markers in checkm	Strain heterogeneity	GTDB taxonomy	NCBI taxonomy	Metabolic pathways evaluated by KEGG-Decoder module (sulphate reduction bacteria within Deltaproteobacteria and Thermodesulfobacteria, and ammonia oxidation archaea within Thaumarchaeota)	Unnamed: 16	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29
GD_ZH_contig_9427432.region001	0.0	GD_ZH_bin_232	79.12	7.142	67.4	40995	4555074	200	3861	132830	0.906948824	k__Bacteria (UID2495)	147	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
ZJ_NB_contig_13550806.region001	0.350091997425945	ZJ_NB_bin_99	72.49	5.803	44.5	54980	2213731	63	2120	149113	0.870831495	c__Deltaproteobacteria (UID3217)	280	7.69	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction														
SD_DY_contig_12608734.region001	0.0	SD_DY_bin_478	52.42	9.09	53.0	3067	4111293	1387	4456	32075	0.893802727	k__Bacteria (UID1452)	163	21.43	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2699125;s__	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__															
SD_DY_contig_13090631.region001	0.0	SD_DY_bin_118	96.38	2.282	65.0	42122	4921360	238	4858	163033	0.864199633	c__Alphaproteobacteria (UID3305)	349	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__SZUA-8;g__SZUA-8;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__;s__															
SD_DY_contig_13224212.region001	1.49011611938477e-08	SD_DY_bin_46	95.62	2.204	57.8	42344	5039302	254	4166	177043	0.896611477	k__Bacteria (UID2570)	274	0.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__;g__;s__	d__Bacteria;p__Bacteroidetes;c__;o__;f__;g__;s__															
SD_DY_contig_13237343.region001	0.0	SD_DY_bin_254	93.16	4.7	71.6	25749	6045678	443	4843	133293	0.891707894	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Mor1;o__SMYD01;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_136613.region001	0.0	SD_DY_bin_241	94.67	2.608	64.0	31390	4545100	211	4305	186657	0.853790391	c__Alphaproteobacteria (UID3305)	349	12.5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Bin65;f__;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__;s__															
SD_DY_contig_13983864.region001	0.0	SD_DY_bin_116	93.18	3.232	66.5	37462	3303890	141	3134	124994	0.848661604	k__Bacteria (UID3187)	181	20.0	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__;g__;s__	d__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__;g__;s__															
SD_DY_contig_141141.region001	0.0	SD_DY_bin_42	84.76	5.128	69.9	24389	4681683	306	4076	92914	0.908364493	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Mor1;o__;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_14165360.region001	2.1073424255447e-08	SD_DY_bin_139	96.43	4.487	70.2	17493	5081054	432	4464	78842	0.92225536	k__Bacteria (UID3187)	188	14.29	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_21655770.region001	0.328984456938357	SD_DY_bin_5	58.62	0.0	69.3	14326	3214262	291	2969	40060	0.939201549	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_27579362.region001	0.0	SD_DY_bin_178	96.15	2.184	61.9	80501	6090241	156	4848	315100	0.870331298	k__Bacteria (UID3187)	188	25.0	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_6127333.region001	0.0	SD_DY_bin_39	96.1	2.58	57.0	57440	4949261	213	4850	171535	0.877713114	c__Deltaproteobacteria (UID3216)	247	0.0	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__	Sulphate reduction														
SD_DY_contig_15382486.region001	0.0	SD_DY_bin_344	96.44	3.488	64.8	35677	6436159	299	5201	155644	0.862883779	k__Bacteria (UID2565)	141	25.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__;f__;g__;s__	d__Bacteria;p__Planctomycetes;c__Planctomycetia;o__;f__;g__;s__															
SD_DY_contig_15429925.region001	0.0	SD_DY_bin_428	96.88	1.413	61.9	36244	3511090	153	3365	158071	0.884121461	c__Alphaproteobacteria (UID3305)	349	75.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SMXQ01;f__SMXQ01;g__SMXQ01;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__															
SD_DY_contig_15443866.region001	0.0	SD_DY_bin_194	97.66	4.604	64.2	50659	5007856	224	4356	220235	0.89556578	c__Gammaproteobacteria (UID4202)	481	12.5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-38;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__;s__															
ZJ_NB_contig_22334498.region001	0.0	ZJ_NB_bin_143	94.01	4.7	49.9	122643	2707375	38	2644	233861	0.878353389	k__Bacteria (UID3187)	188	14.29	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__SZUA-226;s__	d__Bacteria;p__Nitrospirae;c__;o__;f__;g__;s__															
SD_DY_contig_1580874.region001	0.0	SD_DY_bin_460	96.7	4.395	68.8	104674	6672426	243	5829	352262	0.893978118	k__Bacteria (UID2495)	147	25.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
SD_DY_contig_15864561.region001	0.0	SD_DY_bin_142	96.63	1.098	47.3	89255	6401519	132	5233	411899	0.850386231	k__Bacteria (UID2495)	147	0.0	d__Bacteria;p__JdFR-76;c__JdFR-76;o__JdFR-76;f__DREG01;g__;s__	d__Bacteria;p__Bacteroidetes;c__;o__;f__;g__;s__															
SD_DY_contig_16172338.region001	0.0	SD_DY_bin_118	96.38	2.282	65.0	42122	4921360	238	4858	163033	0.864199633	c__Alphaproteobacteria (UID3305)	349	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__SZUA-8;g__SZUA-8;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__;s__															
LN_DD_contig_24390107.region001	0.39793431203014	LN_DD_bin_103	51.03	7.894	69.9	15316	3683695	455	3619	87266	0.911947766	k__Bacteria (UID203)	103	0.0	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	Sulphate reduction														
SD_DY_contig_8140778.region001	0.39793431203014	SD_DY_bin_58	90.48	1.451	74.1	36969	5154320	233	4686	147157	0.910421444	c__Deltaproteobacteria (UID3216)	247	33.33	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	Sulphate reduction														
SD_DY_contig_16951154.region001	0.0	SD_DY_bin_39	96.1	2.58	57.0	57440	4949261	213	4850	171535	0.877713114	c__Deltaproteobacteria (UID3216)	247	0.0	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__	Sulphate reduction														
SD_DY_contig_16969697.region001	0.371500849855822	SD_DY_bin_442	85.71	3.763	73.1	22254	4534013	269	4280	75380	0.911701916	c__Deltaproteobacteria (UID3216)	247	37.5	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__	Sulphate reduction														
SD_DY_contig_17334431.region001	0.0	SD_DY_bin_318	95.45	1.136	65.5	41304	5177718	271	4575	136515	0.924996324	k__Bacteria (UID2565)	143	0.0	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__SZUA-250;s__	d__Bacteria;p__Planctomycetes;c__;o__;f__;g__;s__															
SD_DY_contig_18055696.region001	0.0	SD_DY_bin_460	96.7	4.395	68.8	104674	6672426	243	5829	352262	0.893978118	k__Bacteria (UID2495)	147	25.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
SD_DY_contig_18057348.region001	0.39706708396438	SD_DY_bin_64	90.01	4.326	65.9	28095	3908768	217	3425	93090	0.928003525	k__Bacteria (UID3187)	188	16.67	d__Bacteria;p__Acidobacteriota;c__Mor1;o__JACPZX01;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_28874216.region001	0.39706708396438	SD_DY_bin_392	94.87	2.35	65.6	50001	4388514	189	3784	166864	0.922559188	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Mor1;o__JACPZX01;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_1601259.region001	0.344317366356036	SD_DY_bin_255	96.59	3.977	68.5	36509	4559297	221	3854	149938	0.916431393	k__Bacteria (UID2565)	143	0.0	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__SZUA-250;s__	d__Bacteria;p__Planctomycetes;c__;o__;f__;g__;s__															
SD_DY_contig_17750195.region001	0.344317366356036	SD_DY_bin_318	95.45	1.136	65.5	41304	5177718	271	4575	136515	0.924996324	k__Bacteria (UID2565)	143	0.0	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__SZUA-250;s__	d__Bacteria;p__Planctomycetes;c__;o__;f__;g__;s__															
SD_DY_contig_18297150.region001	0.0	SD_DY_bin_149	89.04	2.272	73.3	18236	6006111	510	4952	78537	0.877696303	k__Bacteria (UID2565)	143	0.0	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__;s__	d__Bacteria;p__Planctomycetes;c__;o__;f__;g__;s__															
SD_DY_contig_18442958.region001	0.0	SD_DY_bin_48	66.49	3.448	66.8	9645	4708295	678	4392	35865	0.912208864	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__;s__	d__Bacteria;p__Planctomycetes;c__;o__;f__;g__;s__															
SD_DY_contig_18530652.region001	0.0	SD_DY_bin_514	92.3	1.709	67.7	156481	5470794	173	4766	521650	0.89913719	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__;g__;s__															
SD_DY_contig_18591293.region001	2.58095682795178e-08	SD_DY_bin_287	89.38	4.273	71.6	43316	5318468	207	4396	218926	0.896474484	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_19035083.region001	0.374924029333139	SD_DY_bin_308	97.73	2.297	70.7	42419	3011950	164	2995	142396	0.920275016	k__Bacteria (UID2495)	147	33.33	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
SD_DY_contig_23097043.region001	0.374924029333139	SD_DY_bin_70	84.48	0.0	66.3	139662	2302571	46	2281	298826	0.935019671	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
SD_DY_contig_9503705.region001	0.0	SD_DY_bin_332	96.7	2.38	62.1	83355	2845859	96	2824	230192	0.925116069	k__Bacteria (UID2495)	147	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
GD_ST_contig_14122494.region001	0.371500849855822	GD_ST_bin_50	56.8	9.71	63.0	3703	2504505	742	3034	21298	0.898815248	c__Alphaproteobacteria (UID3305)	349	74.19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Anderseniella;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Parvibaculaceae;g__Anderseniella;s__															
LN_DD_contig_2931631.region001	0.307464828190206	LN_DD_bin_60	68.19	3.15	47.2	7052	2067514	381	2279	24366	0.866932996	p__Proteobacteria (UID3880)	261	30.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
SD_DY_contig_20108820.region001	0.318044639012944	SD_DY_bin_72	90.94	8.573	59.5	9232	3816029	612	3977	42273	0.89984675	c__Gammaproteobacteria (UID4267)	544	12.5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__Candidatus Competibacteraceae;g__;s__															
SD_DY_contig_8436493.region001	0.307464828190206	SD_DY_bin_172	97.49	3.607	65.0	29851	4915066	329	4611	108150	0.850591778	p__Proteobacteria (UID3882)	261	23.08	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__JAANXG01;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_9798746.region001	0.371500849855822	ZJ_WZ_bin_210	58.13	0.611	57.1	5130	1874278	408	2124	48270	0.832199988	o__Rhizobiales (UID3447)	413	42.86	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__															
SD_DY_contig_655463.region001	0.0	SD_DY_bin_329	93.82	4.782	65.4	54829	3503187	125	3437	308582	0.892073444	c__Alphaproteobacteria (UID3305)	349	7.69	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Bin65;f__Bin65;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__															
JS_YC_contig_14104893.region001	0.0	JS_YC_bin_147	78.34	9.917	61.4	73768	2866569	147	2801	198613	0.93312412	c__Gammaproteobacteria (UID4267)	544	7.14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Woeseiaceae;g__;s__															
SD_DY_contig_20517722.region001	0.0	SD_DY_bin_38	97.47	3.361	40.8	94966	2042759	47	2074	187539	0.893319575	k__Bacteria (UID3187)	190	0.0	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__RKRQ01;f__RKRQ01;g__;s__	d__Bacteria;p__Candidatus Dadabacteria;c__;o__;f__;g__;s__															
SD_DY_contig_20700754.region001	0.0	SD_DY_bin_53	79.31	3.448	69.9	29449	6957106	349	5723	127495	0.894568647	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__;g__;s__															
SD_DY_contig_21746912.region001	0.0	SD_DY_bin_86	92.3	6.03	55.1	19399	3586021	250	3380	72368	0.904997799	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_21758158.region001	0.0	SD_DY_bin_206	87.68	5.494	70.9	25161	4205322	253	3657	95722	0.915779626	k__Bacteria (UID2495)	147	0.0	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_21769247.region002	0.0	SD_DY_bin_460	96.7	4.395	68.8	104674	6672426	243	5829	352262	0.893978118	k__Bacteria (UID2495)	147	25.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
SD_DY_contig_2231221.region002	2.58095682795178e-08	SD_DY_bin_501	85.99	0.854	70.1	33683	4678542	263	3883	116717	0.891917194	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Mor1;o__JACPZX01;f__JACPZX01;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_2257385.region002	0.0	SD_DY_bin_194	97.66	4.604	64.2	50659	5007856	224	4356	220235	0.89556578	c__Gammaproteobacteria (UID4202)	481	12.5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-38;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__;s__															
SD_DY_contig_22674571.region001	1.49011611938477e-08	SD_DY_bin_329	93.82	4.782	65.4	54829	3503187	125	3437	308582	0.892073444	c__Alphaproteobacteria (UID3305)	349	7.69	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Bin65;f__Bin65;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__															
SD_DY_contig_13978077.region001	0.25	SD_DY_bin_289	63.49	7.905	69.2	5184	7930635	1771	7419	58055	0.900466858	k__Bacteria (UID3187)	188	27.27	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_22735926.region001	0.384284003340889	SD_DY_bin_460	96.7	4.395	68.8	104674	6672426	243	5829	352262	0.893978118	k__Bacteria (UID2495)	147	25.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
SD_DY_contig_22986715.region001	2.1073424255447e-08	SD_DY_bin_304	90.9	5.818	49.3	39863	8880973	403	7971	151635	0.872764332	k__Bacteria (UID1452)	163	7.69	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__4572-78;f__J111;g__J095;s__	d__Bacteria;p__Chloroflexi;c__;o__;f__;g__;s__															
SD_DY_contig_2314354.region001	0.0	SD_DY_bin_327	88.31	4.558	64.8	19812	7958280	660	6950	96839	0.919767274	k__Bacteria (UID3187)	188	16.67	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Bin61;f__SMYC01;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_23471664.region001	2.1073424255447e-08	SD_DY_bin_344	96.44	3.488	64.8	35677	6436159	299	5201	155644	0.862883779	k__Bacteria (UID2565)	141	25.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__;f__;g__;s__	d__Bacteria;p__Planctomycetes;c__Planctomycetia;o__;f__;g__;s__															
SD_DY_contig_2357354.region001	1.49011611938477e-08	SD_DY_bin_514	92.3	1.709	67.7	156481	5470794	173	4766	521650	0.89913719	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__;g__;s__															
SD_DY_contig_24002907.region001	0.0	SD_DY_bin_392	94.87	2.35	65.6	50001	4388514	189	3784	166864	0.922559188	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Mor1;o__JACPZX01;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_24064551.region001	0.0	SD_DY_bin_273	97.05	1.68	37.3	31063	3087239	249	3183	183480	0.858444031	k__Bacteria (UID3187)	190	0.0	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__N074bin48;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__	Sulphate reduction														
SD_DY_contig_24158636.region001	0.0	SD_DY_bin_321	96.19	7.536	67.3	11755	4619174	564	4710	58165	0.870839593	c__Alphaproteobacteria (UID3305)	349	40.91	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__J153;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__															
SD_DY_contig_24905932.region001	0.0	SD_DY_bin_119	96.64	7.106	63.0	47741	3636072	203	3374	166269	0.891274298	c__Gammaproteobacteria (UID4202)	481	9.68	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__;g__;s__															
SD_DY_contig_25158393.region001	0.0	SD_DY_bin_287	89.38	4.273	71.6	43316	5318468	207	4396	218926	0.896474484	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
SD_DY_contig_25391349.region001	0.0	SD_DY_bin_365	81.03	0.0	72.0	22243	2446550	147	2280	122608	0.908714539	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__															
SD_DY_contig_25612939.region001	0.0	SD_DY_bin_513	94.5	5.494	71.1	98852	4294504	89	3727	236298	0.902213887	k__Bacteria (UID2495)	147	16.67	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
SD_QD_contig_16733670.region001	0.0	SD_QD_bin_143	90.81	1.349	56.4	15942	2461646	241	2571	77554	0.890785033	c__Gammaproteobacteria (UID4267)	544	50.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__Thiohalomonadaceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__															
SD_DY_contig_25818256.region001	0.0	SD_DY_bin_460	96.7	4.395	68.8	104674	6672426	243	5829	352262	0.893978118	k__Bacteria (UID2495)	147	25.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
SD_DY_contig_2611000.region001	0.363815860486084	SD_DY_bin_232	91.51	0.909	56.4	21253	5334644	400	5109	71471	0.891402892	k__Bacteria (UID1452)	163	100.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__A4b;g__;s__	d__Bacteria;p__Chloroflexi;c__;o__;f__;g__;s__															
SD_DY_contig_26172748.region001	2.1073424255447e-08	SD_DY_bin_392	94.87	2.35	65.6	50001	4388514	189	3784	166864	0.922559188	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Mor1;o__JACPZX01;f__;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
JS_YC_contig_1576837.region001	0.0	JS_YC_bin_21	92.16	3.296	66.5	87675	3333900	109	3078	246223	0.915621066	k__Bacteria (UID2495)	147	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__UBA2982;s__	d__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__															
ZJ_WZ_contig_3206502.region001	0.0	ZJ_WZ_bin_72	81.03	1.724	68.3	48014	2967151	96	2712	147017	0.904853223	k__Bacteria (UID203)	104	100.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__															
